date,year,inc_id,off_id,off_gender,off_race,off_age,off_yos,off_cohort,off_uof_count,inc_off_count
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,3
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,6
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,6
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,3
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,4
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,3
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,6
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,2
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,6
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,4
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,6
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,3
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,3
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,6
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,4
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,2
11/24/2017,2017,UF17-711,2961,Female,Hispanic,28,4,116th,7,3
05/30/2017,2017,UF17-283,2962,Male,White,33,3,116th,6,2
05/30/2017,2017,UF17-283,2962,Male,White,33,3,116th,6,2
05/30/2017,2017,UF17-283,2962,Male,White,33,3,116th,6,4
05/30/2017,2017,UF17-283,2962,Male,White,33,3,116th,6,2
05/30/2017,2017,UF17-283,2962,Male,White,33,3,116th,6,4
05/30/2017,2017,UF17-283,2962,Male,White,33,3,116th,6,4
05/30/2017,2017,UF17-283,2962,Male,White,33,3,116th,6,6
05/30/2017,2017,UF17-283,2962,Male,White,33,3,116th,6,4
05/30/2017,2017,UF17-283,2962,Male,White,33,3,116th,6,6
05/30/2017,2017,UF17-283,2962,Male,White,33,3,116th,6,2
07/03/2017,2017,UF17-432,2967,Male,Hispanic,28,3,117th,6,3
07/03/2017,2017,UF17-432,2967,Male,Hispanic,28,3,117th,6,1
07/03/2017,2017,UF17-432,2967,Male,Hispanic,28,3,117th,6,3
07/03/2017,2017,UF17-432,2967,Male,Hispanic,28,3,117th,6,3
07/03/2017,2017,UF17-432,2967,Male,Hispanic,28,3,117th,6,1
07/03/2017,2017,UF17-432,2967,Male,Hispanic,28,3,117th,6,3
07/03/2017,2017,UF17-432,2967,Male,Hispanic,28,3,117th,6,1
07/03/2017,2017,UF17-432,2967,Male,Hispanic,28,3,117th,6,1
07/03/2017,2017,UF17-432,2967,Male,Hispanic,28,3,117th,6,3
07/03/2017,2017,UF17-432,2967,Male,Hispanic,28,3,117th,6,5
07/03/2017,2017,UF17-432,2967,Male,Hispanic,28,3,117th,6,3
07/03/2017,2017,UF17-432,2967,Male,Hispanic,28,3,117th,6,1
07/03/2017,2017,UF17-432,2967,Male,Hispanic,28,3,117th,6,3
07/03/2017,2017,UF17-432,2967,Male,Hispanic,28,3,117th,6,1
08/07/2017,2017,UF17-494,2968,Male,White,30,3,117th,4,3
08/07/2017,2017,UF17-494,2968,Male,White,30,3,117th,4,3
08/07/2017,2017,UF17-494,2968,Male,White,30,3,117th,4,6
08/07/2017,2017,UF17-494,2968,Male,White,30,3,117th,4,2
08/07/2017,2017,UF17-494,2968,Male,White,30,3,117th,4,8
08/07/2017,2017,UF17-494,2968,Male,White,30,3,117th,4,3
08/07/2017,2017,UF17-494,2968,Male,White,30,3,117th,4,3
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,7
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,7
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,3
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,2
09/26/2017,2017,UF17-554,2972,Male,Hispanic,39,3,117th,7,3
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,3
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,6
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,2
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,2
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,2
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,6
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,3
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,9
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,2
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,1
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,9
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,9
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,2
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,9
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,4
03/06/2017,2017,UF17-141,2974,Male,Hispanic,31,3,117th,7,1
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,2
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,3
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,3
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,5
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,3
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,2
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,3
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,2
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,4
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,2
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,3
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,3
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,4
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,2
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,3
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,5
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,2
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,2
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,5
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,3
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,3
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,5
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
06/12/2017,2017,UF17-404,2977,Male,Hispanic,32,3,117th,14,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,4
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,4
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,4
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,4
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,4
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,4
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,4
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,4
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,4
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,4
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,4
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,4
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,3
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,6
10/27/2017,2017,UF17-666,2978,Male,Hispanic,27,3,117th,16,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,6
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,3
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,3
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,3
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,3
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,3
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,6
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,3
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,6
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,3
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,4
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,1
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,3
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,3
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,3
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,4
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,3
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,4
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,3
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,1
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,4
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,3
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,2
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,4
12/17/2017,2017,UF17-781,2979,Male,Hispanic,26,3,117th,8,4
